"username","commentcount","likecount","type","description","pubyear","pubmonth","pubday","posturl"
"joebiden","1370","16000","Video","Health care is personal for me — like it is for so many Americans. That’s why I’ll never stop fighting to ensure everyone has the peace of mind that comes with quality, affordable health care.","2019","12","17","https://www.instagram.com/p/B6LtC5xBsbQ/"
"joebiden","645","16884","Photo","I promise you that @DrBiden and I will be the best partners and fiercest advocates in the White House for our educators and students. It’s past time we support our educators by giving them the pay and dignity they deserve and ensure every kid gets a fair shot — regardless of zip code, parents’ income, race, or disability.","2019","12","17","https://www.instagram.com/p/B6J3tOnBlqQ/"
"joebiden","1268","29478","Photo","Thank you for a great night, San Antonio — let’s flip Texas blue!","2019","12","14","https://www.instagram.com/p/B6EeUnChhqL/"
"joebiden","1268","29478","Photo","Thank you for a great night, San Antonio — let’s flip Texas blue!","2019","12","14","https://www.instagram.com/p/B6EeUnChhqL/"
"joebiden","1268","29478","Photo","Thank you for a great night, San Antonio — let’s flip Texas blue!","2019","12","14","https://www.instagram.com/p/B6EeUnChhqL/"
"joebiden","773","21965","Photo","A few days ago we drove out into the desert and visited the Techren solar facility. Let me tell you: Nevada gets it. Solar facilities like this one are powering our transition to clean energy and creating IBEW union jobs in the process. Thanks to my friend Harry Reid's leadership, Nevada has always led the way in supporting renewable energy.  And that's never been more true than today. Facilities like this are helping Nevada's transition to a clean energy economy that @govsisolak signed into law.","2019","12","14","https://www.instagram.com/p/B6CDuxdhcFp/"
"joebiden","2988","80060","Photo",,"2019","12","12","https://www.instagram.com/p/B5_FeakhRxm/"
"joebiden","899","10712","Video","The first and most important part of my climate change plan: beating Donald Trump.","2019","12","12","https://www.instagram.com/p/B5--nx2B4I0/"
"joebiden","668","12767","Photo","In Nevada talking about the future — solar, health care, workers’ rights...and ice cream.","2019","12","11","https://www.instagram.com/p/B58z8_pBpEv/"
"joebiden","668","12767","Photo","In Nevada talking about the future — solar, health care, workers’ rights...and ice cream.","2019","12","11","https://www.instagram.com/p/B58z8_pBpEv/"
"joebiden","668","12767","Photo","In Nevada talking about the future — solar, health care, workers’ rights...and ice cream.","2019","12","11","https://www.instagram.com/p/B58z8_pBpEv/"
"joebiden","668","12767","Photo","In Nevada talking about the future — solar, health care, workers’ rights...and ice cream.","2019","12","11","https://www.instagram.com/p/B58z8_pBpEv/"
"joebiden","1901","62024","Photo","It means the world to have Secretary Kerry by my side.","2019","12","8","https://www.instagram.com/p/B502urIh7qh/"
"joebiden","1901","62024","Photo","It means the world to have Secretary Kerry by my side.","2019","12","8","https://www.instagram.com/p/B502urIh7qh/"
"joebiden","2310","24702","Photo","Our kids deserve a President who listens.","2019","12","6","https://www.instagram.com/p/B5vDxCyBhdB/"
"joebiden","3511","106787","Photo","We need a president who is respected on the world stage.","2019","12","5","https://www.instagram.com/p/B5tH502BDiC/"
"joebiden","5704","101832","Video","The world is laughing at President Trump. They see him for what he really is: dangerously incompetent and incapable of world leadership.

We cannot give him four more years as commander in chief.","2019","12","5","https://www.instagram.com/p/B5rQeGRh4p-/"
"joebiden","1686","27506","Photo","Another hundred miles down.","2019","12","3","https://www.instagram.com/p/B5mPx1yhDvz/"
"joebiden","1686","27506","Photo","Another hundred miles down.","2019","12","3","https://www.instagram.com/p/B5mPx1yhDvz/"
"joebiden","1686","27506","Photo","Another hundred miles down.","2019","12","3","https://www.instagram.com/p/B5mPx1yhDvz/"
"joebiden","1686","27506","Photo","Another hundred miles down.","2019","12","3","https://www.instagram.com/p/B5mPx1yhDvz/"
"joebiden","1181","17537","Photo","8 day bus tour through Iowa. No Malarkey. Hope you follow along!","2019","12","2","https://www.instagram.com/p/B5j2FeTBhp3/"
"joebiden","1181","17537","Photo","8 day bus tour through Iowa. No Malarkey. Hope you follow along!","2019","12","2","https://www.instagram.com/p/B5j2FeTBhp3/"
"joebiden","1181","17537","Photo","8 day bus tour through Iowa. No Malarkey. Hope you follow along!","2019","12","2","https://www.instagram.com/p/B5j2FeTBhp3/"
"joebiden","1181","17537","Photo","8 day bus tour through Iowa. No Malarkey. Hope you follow along!","2019","12","2","https://www.instagram.com/p/B5j2FeTBhp3/"
"joebiden","1632","24394","Photo","Fired up and ready to go for the #NoMalarkey barnstorm!","2019","11","30","https://www.instagram.com/p/B5gQ8AaBlQB/"
"joebiden","383","3970","Photo","Not a joke, folks. To celebrate Black Friday we’re giving you an extra 10% off our #TeamJoe gear! Click the link in the bio and use the code ‘BlackFridayDeal’ to receive your discount.","2019","11","29","https://www.instagram.com/p/B5dcZ9CBZ3k/"
"joebiden","1481","73973","Photo","We have so much to be thankful for — today and every day. Happy Thanksgiving to those serving overseas who can’t be home with family, and to Americans in every corner of the country. We hope your day is filled with family and friends, laughter, and gratitude.","2019","11","28","https://www.instagram.com/p/B5ar9jIBSAF/"
"joebiden","1812","29942","Photo","The American people deserve to know what the most corrupt president in modern history is hiding in his tax returns.","2019","11","26","https://www.instagram.com/p/B5VwITVBJX6/"
"joebiden","830","14178","Photo","Earning Governor and Christie Vilsack’s endorsement means more than I can say. Thank you, Tom and Christie. Thank you, Iowa.","2019","11","24","https://www.instagram.com/p/B5Oo693hm_2/"
"joebiden","840","14713","Photo","We’re officially on the ballot in South Carolina!","2019","11","22","https://www.instagram.com/p/B5Lxjx-hJF8/"
"joebiden","840","14713","Photo","We’re officially on the ballot in South Carolina!","2019","11","22","https://www.instagram.com/p/B5Lxjx-hJF8/"
"joebiden","1468","49979","Photo","Meeting with my junior policy advisor. On the agenda: Protected airspace for Santa.","2019","11","22","https://www.instagram.com/p/B5LhHrkBiXj/"
"joebiden","662","22058","Photo","Spent time with friends @thegatheringspots thanks to Mayor @keishabottoms today. Atlanta, you’re the best.","2019","11","22","https://www.instagram.com/p/B5JeqHIBhsV/"
"joebiden","662","22058","Photo","Spent time with friends @thegatheringspots thanks to Mayor @keishabottoms today. Atlanta, you’re the best.","2019","11","22","https://www.instagram.com/p/B5JeqHIBhsV/"
"joebiden","662","22058","Photo","Spent time with friends @thegatheringspots thanks to Mayor @keishabottoms today. Atlanta, you’re the best.","2019","11","22","https://www.instagram.com/p/B5JeqHIBhsV/"
"joebiden","662","22058","Photo","Spent time with friends @thegatheringspots thanks to Mayor @keishabottoms today. Atlanta, you’re the best.","2019","11","22","https://www.instagram.com/p/B5JeqHIBhsV/"
"joebiden","662","22058","Photo","Spent time with friends @thegatheringspots thanks to Mayor @keishabottoms today. Atlanta, you’re the best.","2019","11","22","https://www.instagram.com/p/B5JeqHIBhsV/"
"joebiden","351","13471","Photo","All smiles in Atlanta this morning.","2019","11","21","https://www.instagram.com/p/B5JWVMnhY_B/"
"joebiden","491","18286","Photo","Let’s keep the momentum from tonight’s #DemDebate going. If you’re on #TeamJoe, chip in $5. [Link in bio.]","2019","11","21","https://www.instagram.com/p/B5HaVbVhZU0/"
"joebiden","521","7543","Video","""It's the Attorney General of the United States — not the president's private attorney."" #DemDebate","2019","11","21","https://www.instagram.com/p/B5HPzYABB4L/"
"joebiden","943","29052","Photo","It’s not who we are. We are better than this. #DemDebate","2019","11","21","https://www.instagram.com/p/B5HO_nkBd-_/"
"joebiden","331","8977","Video","""In the United States Senate, I passed more major legislation than everybody on this stage combined."" #DemDebate","2019","11","21","https://www.instagram.com/p/B5HOustBIbo/"
"joebiden","479","14411","Photo","Joe Biden’s health care plan will offer a new choice for Americans: keep your private insurance or choose a public option like Medicare. #DemDebate","2019","11","21","https://www.instagram.com/p/B5HF4B1hR9j/"
"joebiden","290","7845","Video","We are fired up and ready for Joe to take the stage at tonight’s #DemDebate!","2019","11","21","https://www.instagram.com/p/B5HBSTyhjP8/"
"joebiden","1750","40486","Photo",,"2019","11","20","https://www.instagram.com/p/B5EYPLNBZzq/"
"joebiden","691","23374","Photo","To Ms. Yarber’s 5th grade class: you got it.","2019","11","18","https://www.instagram.com/p/B5BNr4_BnCr/"
"joebiden","691","23374","Photo","To Ms. Yarber’s 5th grade class: you got it.","2019","11","18","https://www.instagram.com/p/B5BNr4_BnCr/"
"joebiden","951","14867","Photo","Taking questions from a future President.","2019","11","17","https://www.instagram.com/p/B4-d56qBWEl/"
"joebiden","2604","112362","Photo","Two elections. Zero criminal convictions.","2019","11","16","https://www.instagram.com/p/B48A2-EB2Mr/"
"joebiden","938","11850","Video","I believe these impeachment hearings will conclude that Donald Trump is a threat to our national security. Every day he sits in the Oval Office is a dangerous day for the U.S. 
If you agree, chip in to help us make Donald Trump a one-term president: [Click the link in bio to donate now]","2019","11","15","https://www.instagram.com/p/B45l_0xhit4/"
"joebiden","587","15803","Photo","Thanks for spending time with me today @ibewio. It always feels like being with family.","2019","11","14","https://www.instagram.com/p/B40-cAJhZtI/"
"joebiden","1261","54521","Photo","The campaign trail is always more fun when you join, @drbiden. What a great weekend in New Hampshire!","2019","11","12","https://www.instagram.com/p/B4vuNJjhG2Q/"
"joebiden","378","23128","Photo","In each generation, a small fraction of Americans serve and sacrifice on behalf of us all. Less than one percent of our population risks everything to protect our country, incurring in the rest of us a debt far greater than our nation could ever repay. We have always believed that the most sacred obligation of our government is to do right by the men and women who defend our nation at war — to care for them and their families, both while they are deployed and after they come home. It’s an obligation we are honor-bound to keep. 
Veterans Day offers us a moment to reflect on that obligation, and to recommit ourselves to all that it truly means. [Click the link in the bio to read more]","2019","11","11","https://www.instagram.com/p/B4u1Bvqhbxp/"
"joebiden","702","17135","Photo","Thank you fire fighters - for serving chili at our Concord canvass kick-off and for all that you do. You’re the best.","2019","11","9","https://www.instagram.com/p/B4qYBP8hsLS/"
"joebiden","507","13302","Photo","Violence against women must end. Period.","2019","11","8","https://www.instagram.com/p/B4n0CNqhX8o/"
"joebiden","667","25815","Photo","Officially on the ballot in New Hampshire!","2019","11","8","https://www.instagram.com/p/B4nhUAvhxkw/"
"joebiden","1705","24456","Video","Donald Trump wants to talk about corruption? That’s rich coming from the most corrupt president in modern history.

Tell Trump to release his taxes or shut up about corruption. [Link in bio.]","2019","11","7","https://www.instagram.com/p/B4lHDtEBF9k/"
"joebiden","674","45443","Photo","Wishing a Happy Birthday to my sister and best friend, Valerie Biden Owens.","2019","11","6","https://www.instagram.com/p/B4gRmT4Bc49/"
"joebiden","2955","154442","Photo","11 years ago tonight.","2019","11","5","https://www.instagram.com/p/B4dt8jyhbZK/"
"joebiden","2755","78450","Photo",,"2019","11","4","https://www.instagram.com/p/B4bYmfDhsci/"
"joebiden","499","19215","Photo","Virginia Democrats are poised to make history this year. Let’s flip Virginia blue.","2019","11","3","https://www.instagram.com/p/B4a7N2MBh8N/"
"joebiden","638","14639","Photo","We have one year to determine the mark Donald Trump will leave on our country. There's too much at stake to take the next year for granted. We must work together to take back the White House, win the Senate, hold the House and elect Democrats down the ballot. #OneYearOneTeam","2019","11","3","https://www.instagram.com/p/B4ahmooBn7f/"
"joebiden","442","9271","Photo","Talking infrastructure, climate change, and middle-class jobs at @repabbyfinkenauer’s Fish Fry","2019","11","2","https://www.instagram.com/p/B4YVhn6hWu-/"
"joebiden","386","7447","Video","It all starts in Iowa, on February 3rd. Together, we're going to take this nation back from Donald Trump.","2019","11","2","https://www.instagram.com/p/B4Xw5jOhjX6/"
"joebiden","560","19958","Photo","Thank you, Iowa Democrats!","2019","11","2","https://www.instagram.com/p/B4WTisehxY9/"
"joebiden","534","25991","Photo","Fired up for #LJ19","2019","11","2","https://www.instagram.com/p/B4V7GgfBZgp/"
"joebiden","625","14207","Video","One of my great honors as Vice President was speaking at the Air Force Academy commencement. We need a President who respects our troops.","2019","11","1","https://www.instagram.com/p/B4Tmq_OBGPW/"
"joebiden","318","11253","Photo",,"2019","11","1","https://www.instagram.com/p/B4TiVsohT_d/"
"joebiden","493","28482","Photo","Happy Halloween from the entire Biden family! We hope your night is filled with few tricks and plenty of treats.","2019","10","31","https://www.instagram.com/p/B4TNXrPhtRj/"
"joebiden","248","6142","Video","#TeamJoe is fired up. We’re ready for tomorrow’s Liberty &amp; Justice Dinner in Iowa — can’t wait to see you all there.","2019","10","31","https://www.instagram.com/p/B4TAvQShBNp/"
"joebiden","419","11377","Photo","Trump has broken his word to Iowa farmers. In the Obama-Biden administration, we kept ours. And I’ll keep mine again as President.","2019","10","30","https://www.instagram.com/p/B4QqFLeBMjA/"
"joebiden","3410","137855","Photo","Some Americans celebrate #NationalCatDay, some celebrate #NationalDogDay —  President Trump celebrates neither. It says a lot.

It’s time we put a pet back in the White House. Chip in if you agree [Link in bio]","2019","10","29","https://www.instagram.com/p/B4OK9llB3TC/"
"joebiden","894","16231","Video","Paying off your kids' student loan debt can feel overwhelming. We need a president who understands that.","2019","10","29","https://www.instagram.com/p/B4NY1reh3yD/"
"joebiden","611","15997","Photo","Ended our trip on a high note. Hillside High School, you’re the best.","2019","10","28","https://www.instagram.com/p/B4KpiB6h2z9/"
"joebiden","521","13011","Photo","It was great to be with you this morning, Jerusalem Baptist Church.","2019","10","27","https://www.instagram.com/p/B4Ir0ODBR46/"
"joebiden","669","12180","Video","Institutional racism should no longer exist. As president, I'll put forward change to  help put an end to it.","2019","10","27","https://www.instagram.com/p/B4GiEpzhSy3/"
"joebiden","401","9028","Video","Even the dog knows that we can’t afford four more years of Donald Trump.","2019","10","26","https://www.instagram.com/p/B4GTlapBuNW/"
"joebiden","550","16992","Photo","We only have 100 days left until the Iowa Caucus. Chip in what you can to help us restore the soul of our nation. [Link in bio.]","2019","10","26","https://www.instagram.com/p/B4F7paVBedV/"
"joebiden","472","5575","Video","Young Americans face the fear of gun violence every day — even at school. They know I am the best candidate to take on our gun violence epidemic, and help them feel safe again. 
If you’re with them, join our campaign. [Link in bio.]","2019","10","25","https://www.instagram.com/p/B4DlfaahtM7/"
"joebiden","491","13116","Photo","Today, I’m releasing my plan to strengthen worker organizing, collective bargaining, and unions.

To grow a stronger, more inclusive middle class — I'll make it easier for workers to unionize. It's time we start rewarding work, not wealth.","2019","10","25","https://www.instagram.com/p/B4DXxfthOG7/"
"joebiden","1635","40414","Photo","We will make Donald Trump a one-term president.","2019","10","25","https://www.instagram.com/p/B4BaT_ahzmi/"
"joebiden","877","31029","Photo","Scranton, it’s great to be home.","2019","10","23","https://www.instagram.com/p/B3-Z71DBCGC/"
"joebiden","415","7735","Video","Campbell is an incredible young man, and I’m proud to have played a small part in his journey. To anyone working to overcome a stutter, my message is clear: never give up and never let it define you.","2019","10","22","https://www.instagram.com/p/B38HrEWheYI/"
"joebiden","917","22281","Photo","I will ensure our government works for the people — not just the powerful.","2019","10","22","https://www.instagram.com/p/B37b-MmBUUo/"
"joebiden","544","16956","Photo","No better way to spend Teacher's Union Day than with my favorite teacher and hundreds of other educators who invest in our children’s potential.","2019","10","21","https://www.instagram.com/p/B33T12KBtw2/"
"joebiden","544","16956","Photo","No better way to spend Teacher's Union Day than with my favorite teacher and hundreds of other educators who invest in our children’s potential.","2019","10","21","https://www.instagram.com/p/B33T12KBtw2/"
"joebiden","544","16956","Photo","No better way to spend Teacher's Union Day than with my favorite teacher and hundreds of other educators who invest in our children’s potential.","2019","10","21","https://www.instagram.com/p/B33T12KBtw2/"
"joebiden","544","16956","Photo","No better way to spend Teacher's Union Day than with my favorite teacher and hundreds of other educators who invest in our children’s potential.","2019","10","21","https://www.instagram.com/p/B33T12KBtw2/"
"joebiden","544","16956","Photo","No better way to spend Teacher's Union Day than with my favorite teacher and hundreds of other educators who invest in our children’s potential.","2019","10","21","https://www.instagram.com/p/B33T12KBtw2/"
"joebiden","1071","27367","Video","These moments, getting to speak with all of you...that's what keeps me going. We need a leader who cares. That's why I'm running for President.","2019","10","20","https://www.instagram.com/p/B32sFaQAOqq/"
"joebiden","1652","55909","Photo","Donald Trump’s been really bugging me lately. Chip in $5 if he’s bugging you too. [Click the link in bio to donate now]","2019","10","19","https://www.instagram.com/p/B3zvtqqBH9s/"
"joebiden","1207","29073","Photo","Donald Trump, we have a message for you: release your tax returns or shut up about corruption. [Click the link in the bio to get yours today]","2019","10","18","https://www.instagram.com/p/B3xvbPLB0mt/"
"joebiden","1073","57755","Photo","Elijah Cummings was a true public servant, his life defined by the love of his community and a fierce commitment to ensuring truth wins over power. The whole Biden family sends our condolences to his wife, Maya, his children, and the entire city of Baltimore.

Photo: Salwan Georges / The Washington Post","2019","10","17","https://www.instagram.com/p/B3u12xvh9zi/"
"joebiden","3104","67555","Photo","Mr. President, you want to talk about corruption? I’ve released 21 years of my tax returns — release yours or shut up.","2019","10","17","https://www.instagram.com/p/B3uZudqh_HZ/"
"joebiden","774","18590","Photo","We have to reestablish our moral authority on the world stage. And we will. Our future depends on it.","2019","10","17","https://www.instagram.com/p/B3s-zq3hAoZ/"
"joebiden","774","18590","Photo","We have to reestablish our moral authority on the world stage. And we will. Our future depends on it.","2019","10","17","https://www.instagram.com/p/B3s-zq3hAoZ/"
"joebiden","774","18590","Photo","We have to reestablish our moral authority on the world stage. And we will. Our future depends on it.","2019","10","17","https://www.instagram.com/p/B3s-zq3hAoZ/"
"joebiden","774","18590","Photo","We have to reestablish our moral authority on the world stage. And we will. Our future depends on it.","2019","10","17","https://www.instagram.com/p/B3s-zq3hAoZ/"
"joebiden","774","18590","Photo","We have to reestablish our moral authority on the world stage. And we will. Our future depends on it.","2019","10","17","https://www.instagram.com/p/B3s-zq3hAoZ/"
"joebiden","1040","18326","Video","Donald Trump is the most corrupt president in modern American history. He must be impeached.","2019","10","16","https://www.instagram.com/p/B3sp0PXhFs3/"
"joebiden","479","14464","Photo","Without electricians, America would collapse. Thanks for showing me around today, IBEW. And thank you for all that you do — we don’t say that enough.","2019","10","16","https://www.instagram.com/p/B3sO8MWBb4A/"
"joebiden","479","14464","Photo","Without electricians, America would collapse. Thanks for showing me around today, IBEW. And thank you for all that you do — we don’t say that enough.","2019","10","16","https://www.instagram.com/p/B3sO8MWBb4A/"
"joebiden","479","14464","Photo","Without electricians, America would collapse. Thanks for showing me around today, IBEW. And thank you for all that you do — we don’t say that enough.","2019","10","16","https://www.instagram.com/p/B3sO8MWBb4A/"
"joebiden","479","14464","Photo","Without electricians, America would collapse. Thanks for showing me around today, IBEW. And thank you for all that you do — we don’t say that enough.","2019","10","16","https://www.instagram.com/p/B3sO8MWBb4A/"
"joebiden","479","14464","Photo","Without electricians, America would collapse. Thanks for showing me around today, IBEW. And thank you for all that you do — we don’t say that enough.","2019","10","16","https://www.instagram.com/p/B3sO8MWBb4A/"
"joebiden","1530","22102","Photo","Our Constitution begins with three simple words, “We the People” — not “We the Donors.” But for too long, corporations and special interests have corrupted our political process and rigged it in their favor.

Today, I released my plan to change that. Click the link in the bio to read the full plan.","2019","10","14","https://www.instagram.com/p/B3nbQi_hJft/"
"joebiden","1058","16296","Photo","Thank you, UFCW! I promise you won’t have a better ally in the White House if I’m President. I’m a union guy and always have been. Together, we can restore the soul of this nation.","2019","10","13","https://www.instagram.com/p/B3kod2dhOMu/"
"joebiden","1058","16296","Photo","Thank you, UFCW! I promise you won’t have a better ally in the White House if I’m President. I’m a union guy and always have been. Together, we can restore the soul of this nation.","2019","10","13","https://www.instagram.com/p/B3kod2dhOMu/"
"joebiden","2354","16899","Video","In full view of the American people, Donald Trump has violated his oath of office and betrayed this nation. He must be impeached.","2019","10","10","https://www.instagram.com/p/B3ck4WsBapU/"
"joebiden","847","19231","Photo","Thank you, New Hampshire! Together we will win the battle to restore the soul of this nation.","2019","10","10","https://www.instagram.com/p/B3a3Oj4h0vj/"
"joebiden","847","19231","Photo","Thank you, New Hampshire! Together we will win the battle to restore the soul of this nation.","2019","10","10","https://www.instagram.com/p/B3a3Oj4h0vj/"
"joebiden","847","19231","Photo","Thank you, New Hampshire! Together we will win the battle to restore the soul of this nation.","2019","10","10","https://www.instagram.com/p/B3a3Oj4h0vj/"
"joebiden","847","19231","Photo","Thank you, New Hampshire! Together we will win the battle to restore the soul of this nation.","2019","10","10","https://www.instagram.com/p/B3a3Oj4h0vj/"
"joebiden","4260","132275","Photo","We must hold Donald Trump accountable.","2019","10","10","https://www.instagram.com/p/B3at2PThgl4/"
"joebiden","1078","20006","Video","President Trump sees no limit to his power. He believes he can — and will — get away with anything he does.","2019","10","9","https://www.instagram.com/p/B3anCBaB2SA/"
"joebiden","1952","59244","Photo","Donald Trump should be impeached.","2019","10","9","https://www.instagram.com/p/B3aGRBlhSAp/"
"joebiden","1646","55659","Photo",,"2019","10","9","https://www.instagram.com/p/B3YTop4hx90/"
"joebiden","1002","14200","Video","Today, I'm proud the campaign is launching Women for Biden. There's so much at stake in this election — and so much more work to do in the fight for women's health care, paychecks, safety, and families. Click the link in the bio to join.","2019","10","8","https://www.instagram.com/p/B3VrZ13hRQY/"
"joebiden","3302","69924","Photo",,"2019","10","4","https://www.instagram.com/p/B3LXgbvBOmU/"
"joebiden","1274","34894","Photo","Because of the courage and determination of folks like @gabbygiffords and groups like @marchforourlives, the fight for gun safety reform has shifted from a cause to a movement. We will end our gun violence epidemic — together.","2019","10","3","https://www.instagram.com/p/B3JB5XXhzAf/"
"joebiden","1274","34894","Photo","Because of the courage and determination of folks like @gabbygiffords and groups like @marchforourlives, the fight for gun safety reform has shifted from a cause to a movement. We will end our gun violence epidemic — together.","2019","10","3","https://www.instagram.com/p/B3JB5XXhzAf/"
"joebiden","1274","34894","Photo","Because of the courage and determination of folks like @gabbygiffords and groups like @marchforourlives, the fight for gun safety reform has shifted from a cause to a movement. We will end our gun violence epidemic — together.","2019","10","3","https://www.instagram.com/p/B3JB5XXhzAf/"
"joebiden","2334","63260","Photo","In 1994, Senator Feinstein and I led the fight to ban assault weapons and high-capacity magazines. We took on the NRA and got it done.

As president, I’ll ban these weapons of war once again. We will get them off our streets.

Click the link in the bio to read my full plan to end our gun violence epidemic.","2019","10","2","https://www.instagram.com/p/B3IhtObh_9W/"
"joebiden","3866","96194","Photo","President Trump knows I’ll beat him like a drum.","2019","10","2","https://www.instagram.com/p/B3GN8g6Bmeq/"
"joebiden","983","16882","Video","Grateful for the leadership of Fred Guttenberg for finding purpose in tragedy. We will beat the NRA and end our gun violence epidemic.","2019","9","30","https://www.instagram.com/p/B3CtvXQgypN/"
"joebiden","1204","32274","Photo","We are the United States of America — there is nothing beyond our capacity.","2019","9","30","https://www.instagram.com/p/B3A8pzfhSm9/"
"joebiden","2077","61402","Photo","Our elections should be decided by the American people.","2019","9","28","https://www.instagram.com/p/B29wi4Hhryy/"
"joebiden","631","21029","Photo","Yesterday in Las Vegas, we discussed the crucial need to address the gun violence epidemic. Folks, it’s time to pass common-sense gun safety legislation. I’ve beaten the NRA twice — and as president, I’ll do it again.","2019","9","28","https://www.instagram.com/p/B29opOtBIG-/"
"joebiden","631","21029","Photo","Yesterday in Las Vegas, we discussed the crucial need to address the gun violence epidemic. Folks, it’s time to pass common-sense gun safety legislation. I’ve beaten the NRA twice — and as president, I’ll do it again.","2019","9","28","https://www.instagram.com/p/B29opOtBIG-/"
"joebiden","12628","319873","Photo","I remember when we had a president our children could look up to.","2019","9","27","https://www.instagram.com/p/B27KTuWh00X/"
"joebiden","1921","41981","Photo","Enjoyed sitting down with @jimmykimmel to talk about what’s at stake in this election and the urgent need to make Donald Trump a one-term president.

Tune in to @jimmykimmellive tonight!","2019","9","26","https://www.instagram.com/p/B2258xZBtDn/"
"joebiden","1421","43637","Photo","Congress must hold President Trump accountable.","2019","9","26","https://www.instagram.com/p/B22uHO5BS53/"
"joebiden","1698","49377","Photo","If we allow a President to get away with shredding the United States Constitution — that will last forever.","2019","9","24","https://www.instagram.com/p/B2zr3sxhzpw/"
"joebiden","2750","75887","Photo","Release the transcript.","2019","9","23","https://www.instagram.com/p/B2xYSfiBVvf/"
"joebiden","893","12960","Video","President Trump and congressional Republicans will stop at nothing to repeal Obamacare. We’ve seen how close they’ve come—just one vote away. We can’t give them another chance.

I'll protect and build on Obamacare to ensure everyone has access to quality, affordable health care.","2019","9","23","https://www.instagram.com/p/B2w5_88g_JR/"
"joebiden","2076","68658","Photo","Desperate Donald.","2019","9","22","https://www.instagram.com/p/B2u26Djh1ut/"
"joebiden","352","13566","Photo","Today, I proudly stood alongside @uaw.union members on strike in Kansas City as they fight for a fair contract. Everything that defines a middle class life is because of unions fighting for worker protections. I stand with you, and America stands with you.","2019","9","22","https://www.instagram.com/p/B2ut7mdBIGt/"
"joebiden","352","13566","Photo","Today, I proudly stood alongside @uaw.union members on strike in Kansas City as they fight for a fair contract. Everything that defines a middle class life is because of unions fighting for worker protections. I stand with you, and America stands with you.","2019","9","22","https://www.instagram.com/p/B2ut7mdBIGt/"
"joebiden","352","13566","Photo","Today, I proudly stood alongside @uaw.union members on strike in Kansas City as they fight for a fair contract. Everything that defines a middle class life is because of unions fighting for worker protections. I stand with you, and America stands with you.","2019","9","22","https://www.instagram.com/p/B2ut7mdBIGt/"
"joebiden","352","13566","Photo","Today, I proudly stood alongside @uaw.union members on strike in Kansas City as they fight for a fair contract. Everything that defines a middle class life is because of unions fighting for worker protections. I stand with you, and America stands with you.","2019","9","22","https://www.instagram.com/p/B2ut7mdBIGt/"
"joebiden","1055","31398","Photo","There's a lot at ""steak"" in this election. #SteakFry","2019","9","21","https://www.instagram.com/p/B2sRWenhJpj/"
"joebiden","1524","25575","Video","Desperate Donald Trump knows that I can beat him, so now he’s enlisting the help of a foreign government — once again. It’s an abuse of power and violates every basic norm of the presidency.

We cannot give him four more years in the White House.","2019","9","21","https://www.instagram.com/p/B2sHJD_gDli/"
"joebiden","372","15718","Photo","Stopped by #BidenFest to thank folks for their support before today's #SteakFry!","2019","9","21","https://www.instagram.com/p/B2r7SJGh7A0/"
"joebiden","372","15718","Photo","Stopped by #BidenFest to thank folks for their support before today's #SteakFry!","2019","9","21","https://www.instagram.com/p/B2r7SJGh7A0/"
"joebiden","372","15718","Photo","Stopped by #BidenFest to thank folks for their support before today's #SteakFry!","2019","9","21","https://www.instagram.com/p/B2r7SJGh7A0/"
"joebiden","372","15718","Photo","Stopped by #BidenFest to thank folks for their support before today's #SteakFry!","2019","9","21","https://www.instagram.com/p/B2r7SJGh7A0/"
"joebiden","961","36044","Photo","We must pass the Equality Act. Now.","2019","9","20","https://www.instagram.com/p/B2nUVc_BzUS/"
"joebiden","822","28001","Photo","I can promise you that no one will work harder to earn the support of every Amtrak employee.","2019","9","18","https://www.instagram.com/p/B2iEbqWhheP/"
"joebiden","718","23595","Photo","Today, we honor Addie Mae, Cynthia, Carole, Denise, and recommit to defeating the poisonous ideology of white supremacy that lit the fuse at the 16th Street Baptist Church.","2019","9","15","https://www.instagram.com/p/B2cZcSbBO9Y/"
"joebiden","718","23595","Photo","Today, we honor Addie Mae, Cynthia, Carole, Denise, and recommit to defeating the poisonous ideology of white supremacy that lit the fuse at the 16th Street Baptist Church.","2019","9","15","https://www.instagram.com/p/B2cZcSbBO9Y/"
"joebiden","718","23595","Photo","Today, we honor Addie Mae, Cynthia, Carole, Denise, and recommit to defeating the poisonous ideology of white supremacy that lit the fuse at the 16th Street Baptist Church.","2019","9","15","https://www.instagram.com/p/B2cZcSbBO9Y/"
"joebiden","396","14308","Photo","So great to visit the Ernest S. Sterling Student Life Center at Texas Southern University. Thanks for letting me join you for lunch. Go Tigers!","2019","9","14","https://www.instagram.com/p/B2Z6Ad8hGZY/"
"joebiden","476","6205","Video","25 years ago, the Violence Against Women Act was signed into law, forever changing the culture around sexual assault and domestic violence in our nation. It's one of my proudest accomplishments.

There's still more work to be done—and it's on all of us to finish the job. #VAWA25","2019","9","13","https://www.instagram.com/p/B2XeVcXg1C5/"
"joebiden","1813","46284","Photo","Ready. #DemDebate","2019","9","12","https://www.instagram.com/p/B2VIfjxh0Qs/"
"joebiden","1485","34631","Video","Barack Obama was a great president. We don’t say that enough.","2019","9","12","https://www.instagram.com/p/B2UT1WWAM6w/"
